INPUT_DATA_WIDTH,INPUT_BUS_WIDTH,CONFIG_BUS_WIDTH,OUTPUT_DATA_WIDTH,OUTPUT_BUS_WIDTH,TOTAL_LAYERS,fMax,LUT (Used),LUT (Total),LUTAsLogic (Used),LUTAsLogic (Total),LUTAsMem (Used),LUTAsMem (Total),REG (Used),REG (Total),CARRY8 (Used),CARRY8 (Total),F7MUX (Used),F7MUX (Total),F8MUX (Used),F8MUX (Total),F9MUX (Used),F9MUX (Total),BRAM (Used),BRAM (Total),URAM (Used),URAM (Total),DSP (Used),DSP (Total),GLOBAL_CLOCK_BUFFERS (Used),GLOBAL_CLOCK_BUFFERS (Total),PLL (Used),PLL (Total),MMCM (Used),MMCM (Total),GTYE4_CHANNEL (Used),GTYE4_CHANNEL (Total),GTYE4_COMMON (Used),GTYE4_COMMON (Total),SLL_SLR2-SLR3 (Used),SLL_SLR2-SLR3 (Total),SLL_SLR3-SLR2 (Used),SLL_SLR3-SLR2 (Total),SLL_SLR1-SLR2 (Used),SLL_SLR1-SLR2 (Total),SLL_SLR2-SLR1 (Used),SLL_SLR2-SLR1 (Total),SLL_SLR0-SLR1 (Used),SLL_SLR0-SLR1 (Total),SLL_SLR1-SLR0 (Used),SLL_SLR1-SLR0 (Total),LUT_SLR0 (Used),LUT_SLR0 (Total),LUT_SLR1 (Used),LUT_SLR1 (Total),LUT_SLR2 (Used),LUT_SLR2 (Total),LUT_SLR3 (Used),LUT_SLR3 (Total),LUTAsLogic_SLR0 (Used),LUTAsLogic_SLR0 (Total),LUTAsLogic_SLR1 (Used),LUTAsLogic_SLR1 (Total),LUTAsLogic_SLR2 (Used),LUTAsLogic_SLR2 (Total),LUTAsLogic_SLR3 (Used),LUTAsLogic_SLR3 (Total),LUTAsMem_SLR0 (Used),LUTAsMem_SLR0 (Total),LUTAsMem_SLR1 (Used),LUTAsMem_SLR1 (Total),LUTAsMem_SLR2 (Used),LUTAsMem_SLR2 (Total),LUTAsMem_SLR3 (Used),LUTAsMem_SLR3 (Total),REG_SLR0 (Used),REG_SLR0 (Total),REG_SLR1 (Used),REG_SLR1 (Total),REG_SLR2 (Used),REG_SLR2 (Total),REG_SLR3 (Used),REG_SLR3 (Total),CARRY8_SLR0 (Used),CARRY8_SLR0 (Total),CARRY8_SLR1 (Used),CARRY8_SLR1 (Total),CARRY8_SLR2 (Used),CARRY8_SLR2 (Total),CARRY8_SLR3 (Used),CARRY8_SLR3 (Total),F7MUX_SLR0 (Used),F7MUX_SLR0 (Total),F7MUX_SLR1 (Used),F7MUX_SLR1 (Total),F7MUX_SLR2 (Used),F7MUX_SLR2 (Total),F7MUX_SLR3 (Used),F7MUX_SLR3 (Total),F8MUX_SLR0 (Used),F8MUX_SLR0 (Total),F8MUX_SLR1 (Used),F8MUX_SLR1 (Total),F8MUX_SLR2 (Used),F8MUX_SLR2 (Total),F8MUX_SLR3 (Used),F8MUX_SLR3 (Total),F9MUX_SLR0 (Used),F9MUX_SLR0 (Total),F9MUX_SLR1 (Used),F9MUX_SLR1 (Total),F9MUX_SLR2 (Used),F9MUX_SLR2 (Total),F9MUX_SLR3 (Used),F9MUX_SLR3 (Total),BRAM_SLR0 (Used),BRAM_SLR0 (Total),BRAM_SLR1 (Used),BRAM_SLR1 (Total),BRAM_SLR2 (Used),BRAM_SLR2 (Total),BRAM_SLR3 (Used),BRAM_SLR3 (Total),URAM_SLR0 (Used),URAM_SLR0 (Total),URAM_SLR1 (Used),URAM_SLR1 (Total),URAM_SLR2 (Used),URAM_SLR2 (Total),URAM_SLR3 (Used),URAM_SLR3 (Total),DSPs_SLR0 (Used),DSPs_SLR0 (Total),DSPs_SLR1 (Used),DSPs_SLR1 (Total),DSPs_SLR2 (Used),DSPs_SLR2 (Total),DSPs_SLR3 (Used),DSPs_SLR3 (Total)
8,64,64,4,8,4,769.8229407236336,15099,1728000,14448,1728000,651,791040,22006,3456000,793,216000,17,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15099,432000,0,432000,0,432000,0,432000,14448,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,22006,864000,0,864000,0,54000,0,54000,793,54000,0,54000,0,216000,0,216000,17,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,751.8796992481202,15926,1728000,15275,1728000,651,791040,23995,3456000,1257,216000,11,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15926,432000,0,432000,0,432000,0,432000,15275,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,23995,864000,0,864000,0,54000,0,54000,1257,54000,0,54000,0,216000,0,216000,11,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,783.085356303837,15887,1728000,15236,1728000,651,791040,23867,3456000,1251,216000,10,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15887,432000,0,432000,0,432000,0,432000,15236,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,23867,864000,0,864000,0,54000,0,54000,1251,54000,0,54000,0,216000,0,216000,10,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,769.8229407236336,17385,1728000,16734,1728000,651,791040,26184,3456000,1763,216000,10,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17385,432000,0,432000,0,432000,0,432000,16734,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,26184,864000,0,864000,0,54000,0,54000,1763,54000,0,54000,0,216000,0,216000,10,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,797.4481658692185,17412,1728000,16761,1728000,651,791040,29038,3456000,1763,216000,10,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17412,432000,0,432000,0,432000,0,432000,16761,432000,0,432000,0,197760,0,197760,651,197760,0,197760,0,864000,0,864000,29038,864000,0,864000,0,54000,0,54000,1763,54000,0,54000,0,216000,0,216000,10,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,759.3014426727411,17480,1728000,16831,1728000,649,791040,28965,3456000,1763,216000,10,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17480,432000,0,432000,0,432000,0,432000,16831,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,28965,864000,0,864000,0,54000,0,54000,1763,54000,0,54000,0,216000,0,216000,10,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,716.8458781362007,17454,1728000,16805,1728000,649,791040,28987,3456000,1763,216000,11,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17454,432000,0,432000,0,432000,0,432000,16805,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,28987,864000,0,864000,0,54000,0,54000,1763,54000,0,54000,0,216000,0,216000,11,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,797.4481658692185,17501,1728000,16852,1728000,649,791040,29002,3456000,1769,216000,10,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17501,432000,0,432000,0,432000,0,432000,16852,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,29002,864000,0,864000,0,54000,0,54000,1769,54000,0,54000,0,216000,0,216000,10,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,746.2686567164179,17985,1728000,17084,1728000,901,791040,28968,3456000,1769,216000,10,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17985,432000,0,432000,0,432000,0,432000,17084,432000,0,432000,0,197760,0,197760,901,197760,0,197760,0,864000,0,864000,28968,864000,0,864000,0,54000,0,54000,1769,54000,0,54000,0,216000,0,216000,10,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,797.4481658692185,17501,1728000,16852,1728000,649,791040,29002,3456000,1769,216000,10,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17501,432000,0,432000,0,432000,0,432000,16852,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,29002,864000,0,864000,0,54000,0,54000,1769,54000,0,54000,0,216000,0,216000,10,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,746.2686567164179,17985,1728000,17084,1728000,901,791040,28968,3456000,1769,216000,10,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17985,432000,0,432000,0,432000,0,432000,17084,432000,0,432000,0,197760,0,197760,901,197760,0,197760,0,864000,0,864000,28968,864000,0,864000,0,54000,0,54000,1769,54000,0,54000,0,216000,0,216000,10,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,766.2835249042146,15979,1728000,15330,1728000,649,791040,27159,3456000,1257,216000,10,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15979,432000,0,432000,0,432000,0,432000,15330,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,27159,864000,0,864000,0,54000,0,54000,1257,54000,0,54000,0,216000,0,216000,10,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,798.0845969672785,15985,1728000,15336,1728000,649,791040,27170,3456000,1257,216000,9,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15985,432000,0,432000,0,432000,0,432000,15336,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,27170,864000,0,864000,0,54000,0,54000,1257,54000,0,54000,0,216000,0,216000,9,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,805.8017727639,15964,1728000,15315,1728000,649,791040,27187,3456000,1257,216000,9,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,15964,432000,0,432000,0,432000,0,432000,15315,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,27187,864000,0,864000,0,54000,0,54000,1257,54000,0,54000,0,216000,0,216000,9,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,762.7765064836003,17067,1728000,16418,1728000,649,791040,27957,3456000,1257,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17067,432000,0,432000,0,432000,0,432000,16418,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,27957,864000,0,864000,0,54000,0,54000,1257,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,708.2152974504249,16675,1728000,16026,1728000,649,791040,27879,3456000,1257,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,16675,432000,0,432000,0,432000,0,432000,16026,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,27879,864000,0,864000,0,54000,0,54000,1257,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,698.8120195667365,18576,1728000,17927,1728000,649,791040,28834,3456000,1257,216000,1,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,18576,432000,0,432000,0,432000,0,432000,17927,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,28834,864000,0,864000,0,54000,0,54000,1257,54000,0,54000,0,216000,0,216000,1,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,679.8096532970768,18759,1728000,18110,1728000,649,791040,28974,3456000,1257,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,18759,432000,0,432000,0,432000,0,432000,18110,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,28974,864000,0,864000,0,54000,0,54000,1257,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,734.7538574577517,18713,1728000,18064,1728000,649,791040,29014,3456000,1257,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,18713,432000,0,432000,0,432000,0,432000,18064,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,29014,864000,0,864000,0,54000,0,54000,1257,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,800.6405124099279,17204,1728000,16555,1728000,649,791040,29043,3456000,1257,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17204,432000,0,432000,0,432000,0,432000,16555,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,29043,864000,0,864000,0,54000,0,54000,1257,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,724.6376811594204,17193,1728000,16544,1728000,649,791040,29507,3456000,1257,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17193,432000,0,432000,0,432000,0,432000,16544,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,29507,864000,0,864000,0,54000,0,54000,1257,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,742.3904974016333,17189,1728000,16540,1728000,649,791040,29518,3456000,1257,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17189,432000,0,432000,0,432000,0,432000,16540,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,29518,864000,0,864000,0,54000,0,54000,1257,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,781.25,17177,1728000,16528,1728000,649,791040,29480,3456000,1251,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17177,432000,0,432000,0,432000,0,432000,16528,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,29480,864000,0,864000,0,54000,0,54000,1251,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,760.4562737642586,17603,1728000,16763,1728000,840,791040,33701,3456000,1251,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17603,432000,0,432000,0,432000,0,432000,16763,432000,0,432000,0,197760,0,197760,840,197760,0,197760,0,864000,0,864000,33701,864000,0,864000,0,54000,0,54000,1251,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,791.7656373713381,17604,1728000,16764,1728000,840,791040,33703,3456000,1251,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17604,432000,0,432000,0,432000,0,432000,16764,432000,0,432000,0,197760,0,197760,840,197760,0,197760,0,864000,0,864000,33703,864000,0,864000,0,54000,0,54000,1251,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,814.3322475570033,17163,1728000,16514,1728000,649,791040,29489,3456000,1251,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17163,432000,0,432000,0,432000,0,432000,16514,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,29489,864000,0,864000,0,54000,0,54000,1251,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,814.3322475570033,17163,1728000,16514,1728000,649,791040,29489,3456000,1251,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17163,432000,0,432000,0,432000,0,432000,16514,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,29489,864000,0,864000,0,54000,0,54000,1251,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,771.604938271605,17183,1728000,16534,1728000,649,791040,29482,3456000,1251,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17183,432000,0,432000,0,432000,0,432000,16534,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,29482,864000,0,864000,0,54000,0,54000,1251,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,804.5052292839904,17159,1728000,16510,1728000,649,791040,32865,3456000,1251,216000,0,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17159,432000,0,432000,0,432000,0,432000,16510,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,32865,864000,0,864000,0,54000,0,54000,1251,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,792.3930269413629,17182,1728000,16533,1728000,649,791040,32878,3456000,1251,216000,1,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,17182,432000,0,432000,0,432000,0,432000,16533,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,32878,864000,0,864000,0,54000,0,54000,1251,54000,0,54000,0,216000,0,216000,1,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,757.5757575757575,16569,1728000,15920,1728000,649,791040,33351,3456000,1335,216000,1,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,16569,432000,0,432000,0,432000,0,432000,15920,432000,0,432000,0,197760,0,197760,649,197760,0,197760,0,864000,0,864000,33351,864000,0,864000,0,54000,0,54000,1335,54000,0,54000,0,216000,0,216000,1,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,746.2686567164179,16701,1728000,15988,1728000,713,791040,33388,3456000,1335,216000,1,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,16701,432000,0,432000,0,432000,0,432000,15988,432000,0,432000,0,197760,0,197760,713,197760,0,197760,0,864000,0,864000,33388,864000,0,864000,0,54000,0,54000,1335,54000,0,54000,0,216000,0,216000,1,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,753.0120481927711,16707,1728000,15994,1728000,713,791040,33419,3456000,1335,216000,1,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,16707,432000,0,432000,0,432000,0,432000,15994,432000,0,432000,0,197760,0,197760,713,197760,0,197760,0,864000,0,864000,33419,864000,0,864000,0,54000,0,54000,1335,54000,0,54000,0,216000,0,216000,1,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,753.0120481927711,16707,1728000,15994,1728000,713,791040,33419,3456000,1335,216000,1,864000,0,432000,0,216000,53,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,16707,432000,0,432000,0,432000,0,432000,15994,432000,0,432000,0,197760,0,197760,713,197760,0,197760,0,864000,0,864000,33419,864000,0,864000,0,54000,0,54000,1335,54000,0,54000,0,216000,0,216000,1,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,53,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
